t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind,region,wf_n_successful,wf_n_snapshots,wf_spectral_slope,wf_waveform_entropy,wf_hht_imf1_if_median_hz
2019-01-13 09:36:00.456738048+00:00,2019-02-12 09:36:00.456738048+00:00,43,4,,,False,6.450741063139522,4.866123578898548e-07,,,null_A,California,6,6,-2.2442723679250225,2.258660416628817,7.439813789776571
2019-11-30 20:22:03.158941440+00:00,2019-12-30 20:22:03.158941440+00:00,8,3,,,False,5.868797957006062,5.198548741905263e-07,,,null_A,California,6,6,-2.7442410362433267,1.8038708127919705,6.982842367132538
2002-12-01 21:21:05.537830480+00:00,2002-12-31 21:21:05.537830480+00:00,37,6,,,False,6.4042471720683665,-2.1773605406507235e-07,,,null_A,California,6,6,-3.3462337155275548,1.823686217635725,1.7885069889750145
2019-04-18 00:42:09.487556096+00:00,2019-05-18 00:42:09.487556096+00:00,45,4,,,False,6.310718204688285,-3.4474794706703956e-07,,,null_A,California,6,6,-1.7476869554887398,2.6100523719348687,7.097966253054603
2022-05-20 22:13:49.057610752+00:00,2022-06-19 22:13:49.057610752+00:00,68,1,,,False,6.257275554376296,-9.216185037009625e-09,,,null_A,California,6,6,-2.547841509138504,2.0375517731837687,7.514923609574092
2018-12-31 17:43:45.991619968+00:00,2019-01-30 17:43:45.991619968+00:00,34,2,,,False,6.18586402257245,-5.8273927159765445e-09,,,null_A,California,6,6,-2.7759101337990817,1.9157141522489487,6.557638387337715
2003-09-07 02:20:00.689051200+00:00,2003-10-07 02:20:00.689051200+00:00,49,5,,,False,6.3661751303822465,9.908326219260165e-08,,,null_A,California,6,6,-1.727865544192624,2.887966769689481,3.895578970824447
2010-11-29 09:31:49.460746240+00:00,2010-12-29 09:31:49.460746240+00:00,140,15,,,False,6.863454053314654,2.3622886520053455e-07,,,null_A,California,6,6,-2.288212824966111,2.4092103358158963,7.809459568729878
2009-07-20 15:25:35.988306496+00:00,2009-08-19 15:25:35.988306496+00:00,48,2,,,False,6.327310344512996,2.0190720990400144e-07,,,null_A,California,6,6,-1.8438728814962344,2.475272363587703,7.480837570079842
2013-10-11 18:53:44.180924480+00:00,2013-11-10 18:53:44.180924480+00:00,18,1,,,False,5.8435637483413885,-4.047753025607954e-08,,,null_A,California,6,6,-2.506697487026669,2.0295204215773412,7.286447139991296
2019-06-11 10:51:05.257689216+00:00,2019-07-11 10:51:05.257689216+00:00,610,154,0.7787767840370373,,False,8.187298222898448,6.359446280220781e-05,,,null_A,California,6,6,-1.7469000464986566,2.7135071389287457,6.840326179998529
2011-12-11 18:17:37.592004864+00:00,2012-01-10 18:17:37.592004864+00:00,43,10,,,False,6.406941158330443,1.9150949648921465e-07,,,null_A,California,6,6,-2.6139077967690474,2.4452852778069367,5.007924271081509
2009-05-18 07:10:12.613013696+00:00,2009-06-17 07:10:12.613013696+00:00,82,6,,,False,6.589162875069086,3.427844043620511e-07,,,null_A,California,6,6,-1.7751291052711595,3.1193545693199938,7.261984851510117
2017-11-19 06:47:47.666486144+00:00,2017-12-19 06:47:47.666486144+00:00,21,0,,,False,5.817170773806332,5.191481801151612e-08,,,null_A,California,6,6,-2.2153087822151174,2.488432603419605,7.6773140484994284
2002-12-14 09:40:37.079238144+00:00,2003-01-13 09:40:37.079238144+00:00,54,8,,,False,6.45036390868841,2.5805998761396805e-07,,,null_A,California,6,6,-3.4698940154268727,1.636743416606788,1.434596501790425
2016-04-02 13:01:37.555188352+00:00,2016-05-02 13:01:37.555188352+00:00,15,0,,,False,5.556388867083442,4.460701636502075e-08,,,null_B,California,6,6,-2.3745550007724843,2.1979848306538714,7.947415847019045
2001-02-02 13:14:21.026912420+00:00,2001-03-04 13:14:21.026912420+00:00,60,7,,,False,6.5367946444477125,-3.281620675997826e-07,,,null_B,California,6,6,-2.6797033615556813,1.9360605975231415,4.023360435314311
2000-07-01 10:46:25.740871676+00:00,2000-07-31 10:46:25.740871676+00:00,49,5,,,False,6.434349211164375,-7.355082446731495e-08,,,null_B,California,6,6,-2.60752829088144,2.2706783966208133,2.819730467285291
2020-11-28 14:01:00.347786496+00:00,2020-12-28 14:01:00.347786496+00:00,204,16,,,False,6.9368589416447,-1.6335699142867806e-06,,,null_B,California,6,6,-2.548388777630036,2.4466413100340483,5.664459853177683
2018-09-24 23:57:40.964748160+00:00,2018-10-24 23:57:40.964748160+00:00,27,2,,,False,6.094309987828263,-1.6110233656802525e-07,,,null_B,California,6,6,-2.471196724207388,2.2369112835320606,6.4848163139187704
2006-07-27 22:45:21.782776096+00:00,2006-08-26 22:45:21.782776096+00:00,46,2,,,False,6.337165186324988,-1.4760443805264278e-07,,,null_B,California,6,6,-1.9954916289833575,2.177147026054612,7.671470531092536
2011-03-28 20:45:45.974664+00:00,2011-04-27 20:45:45.974664+00:00,97,13,,,False,6.757330070571323,2.665263103323236e-07,,,null_B,California,6,6,-2.595042804908956,1.9104256600064715,8.299853915361112
2023-10-21 04:37:52.427503360+00:00,2023-11-20 04:37:52.427503360+00:00,79,2,,,False,6.386483302401876,-2.3620452726911803e-07,,,null_B,California,6,6,-2.070727676505816,3.0256058226262597,5.7541720222302
2022-03-23 02:11:34.673966848+00:00,2022-04-22 02:11:34.673966848+00:00,92,2,,,False,6.429011730442596,-1.4603484574985666e-07,,,null_B,California,6,6,-2.30954446219066,2.0966178920165057,7.298421422019534
2006-12-10 22:04:56.423875616+00:00,2007-01-09 22:04:56.423875616+00:00,46,6,,,False,6.405693316199957,-1.1247417948214977e-07,,,null_B,California,6,6,-2.503042619100995,1.7421385336235342,7.72926867681809
2006-12-10 00:31:06.791992640+00:00,2007-01-09 00:31:06.791992640+00:00,50,7,,,False,6.437380354111011,-1.2550780826257818e-07,,,null_B,California,6,6,-2.470078419154847,1.8474298174376629,7.781396226243675
2023-09-18 18:56:41.561134976+00:00,2023-10-18 18:56:41.561134976+00:00,87,8,,,False,6.54455553772601,2.8830519275685892e-08,,,null_B,California,6,6,-3.1606040023434665,2.2790222471195043,4.528296515494304
2014-10-12 11:07:24.751665280+00:00,2014-11-11 11:07:24.751665280+00:00,33,6,,,False,6.355318805795751,6.634954506811801e-07,,,null_B,California,6,6,-0.8556504725230883,2.8741578508005587,7.80670349781654
2000-11-03 10:44:30.697592440+00:00,2000-12-03 10:44:30.697592440+00:00,53,7,,,False,6.52312259767945,-3.3581669958279576e-10,,,null_B,California,4,6,-1.1381790211762104,2.593476567997836,4.656015101110973
2002-12-15 03:35:33.247215712+00:00,2003-01-14 03:35:33.247215712+00:00,54,6,,,False,6.409215384502615,2.9275260128770404e-07,,,null_B,California,6,6,-2.9985093472066673,1.8952620850251871,2.515063180817629
2018-12-19 14:30:44.912590080+00:00,2019-01-18 14:30:44.912590080+00:00,31,2,,,False,6.176055125007866,2.0185519050109585e-07,,,null_B,California,6,6,-2.7621856459825778,1.7858435367722914,6.704443995404677
2007-06-23 13:11:58.247970656+00:00,2007-07-23 13:11:58.247970656+00:00,44,5,,,False,6.412985436780294,-2.377621382890589e-07,,,null_B,California,6,6,-2.4639799949377736,2.34914705445605,7.51683630415357
2013-09-24 01:25:31.500815360+00:00,2013-10-24 01:25:31.500815360+00:00,16,1,,,False,5.831606701962848,3.505097664291046e-08,,,null_B,California,6,6,-2.268098347627705,2.2012041700415046,7.171647765215912
2001-04-05 20:10:43.856172744+00:00,2001-05-05 20:10:43.856172744+00:00,45,5,,,False,6.347620619103135,-2.101464962161631e-07,,,null_B,California,6,6,-3.3730851788210177,1.856513351349696,1.236956768867027
2011-03-28 07:26:15.634594304+00:00,2011-04-27 07:26:15.634594304+00:00,98,14,,,False,6.768677746713379,3.676483088898965e-07,,,null_B,California,6,6,-2.241777152697581,2.3759041866895427,7.64287046124638
2013-11-02 20:13:40.051890880+00:00,2013-12-02 20:13:40.051890880+00:00,12,0,,,False,5.426680021598169,-3.59081573027525e-08,,,null_B,California,6,6,-2.4438868487789276,2.231976628006332,6.7808939411079425
2002-12-20 16:48:35.159670080+00:00,2003-01-19 16:48:35.159670080+00:00,56,5,,,False,6.420640623545341,1.9641307529462946e-07,,,null_B,California,6,6,-2.7008033924724635,1.9444615600260224,3.7010643123050553
2014-06-19 07:06:49.130284608+00:00,2014-07-19 07:06:49.130284608+00:00,7,1,,,False,5.554247345924446,-5.800227568725093e-08,,,null_B,California,4,6,-1.4721595858074292,2.3377241842701557,7.724723655082334
2013-06-07 13:37:13.353510272+00:00,2013-07-07 13:37:13.353510272+00:00,59,0,,,False,6.278109175307118,8.734256189858599e-08,,,null_B,California,6,6,-1.4022957980655504,2.5583290900375486,7.830067347001005
2021-03-13 18:07:39.197616512+00:00,2021-04-12 18:07:39.197616512+00:00,119,3,,,False,6.59635327002706,4.369833223831139e-07,,,null_B,California,6,6,-2.887513385405978,1.9073302656959976,5.572226668925369
2010-07-30 09:41:19.457338496+00:00,2010-08-29 09:41:19.457338496+00:00,201,20,,,False,6.964262825712224,8.565953199464508e-08,,,null_B,California,6,6,-1.9909348196636187,2.484941620348405,7.800512585959725
2015-04-03 07:09:59.694010880+00:00,2015-05-03 07:09:59.694010880+00:00,21,2,,,False,5.932852396690057,-2.6401218241453898e-08,,,null_B,California,6,6,-1.702647018071537,2.6504112203758505,7.686354032689825
2003-10-11 05:03:33.491971056+00:00,2003-11-10 05:03:33.491971056+00:00,74,7,,,False,6.516103396577497,-5.1463584888620687e-08,,,null_B,California,6,6,-1.5835155115340482,2.669095640990246,4.062604558928664
2021-01-02 19:13:50.169042176+00:00,2021-02-01 19:13:50.169042176+00:00,132,6,,,False,6.57846733729226,-8.25006404551454e-08,,,null_B,California,6,6,-2.0750481928330564,2.087793758700508,7.054306270657918
2011-05-04 19:04:57.505446016+00:00,2011-06-03 19:04:57.505446016+00:00,78,2,,,False,6.446981108619855,-1.0503463833331485e-08,,,null_B,California,6,6,-2.5174603727166773,1.905354045452526,7.512079677355954
2014-04-17 14:28:46.833548352+00:00,2014-05-17 14:28:46.833548352+00:00,3,2,,,False,5.583606434965623,-1.2949625429270662e-05,,,null_B,California,6,6,-2.3263351344146437,2.3658834322661635,7.263029213088647
2019-12-19 19:25:37.393323904+00:00,2020-01-18 19:25:37.393323904+00:00,64,2,,,False,6.2959148309126824,1.7096581196323546e-07,,,null_B,California,6,6,-2.7000918115874115,1.9385056792646165,6.809997130923264
2019-01-07 05:52:24.744827136+00:00,2019-02-06 05:52:24.744827136+00:00,45,4,,,False,6.383543152725485,1.2864734738283696e-07,,,null_B,California,6,6,-2.6492296789895704,1.9557923550326457,7.074051412863911
2004-10-29 19:56:37.010425632+00:00,2004-11-28 19:56:37.010425632+00:00,41,7,,,False,6.4160320496361205,3.680294103082865e-07,,,null_B,California,6,6,-2.1762566476223166,2.285798595167471,6.605071409115648
2000-04-25 18:39:07.515648066+00:00,2000-05-25 18:39:07.515648066+00:00,126,14,,,False,6.85622464129322,-5.667582389810755e-07,,,null_B,California,6,6,-2.8758129323541177,1.9737717793375136,3.086348022608973
2015-02-10 18:49:32.979149120+00:00,2015-03-12 18:49:32.979149120+00:00,17,3,,,False,6.008586198614574,-9.113415091772028e-09,,,null_B,California,6,6,-2.611209868554442,2.0843216135314555,7.054446971223188
2017-02-12 16:38:13.217478144+00:00,2017-03-14 16:38:13.217478144+00:00,9,1,,,False,5.640858177614457,-5.9455439844741475e-08,,,null_B,California,6,6,-2.561458818325292,1.9583145325900764,7.710515614495631
2015-07-21 18:07:03.108358784+00:00,2015-08-20 18:07:03.108358784+00:00,11,2,,,False,5.768797092176993,1.7527435234904608e-08,,,null_B,California,6,6,-2.423557810372794,2.326814832500691,6.234986927901436
2015-12-26 12:08:59.537088960+00:00,2016-01-25 12:08:59.537088960+00:00,35,6,,,False,6.3221940666013925,-3.1183490015820775e-08,,,null_B,California,6,6,-2.9401178966049812,2.0869838081167127,5.28378031095486
2020-07-26 11:18:07.915606016+00:00,2020-08-25 11:18:07.915606016+00:00,153,6,,,False,6.761798007322711,4.422306077361722e-07,,,null_B,California,6,6,-2.10109621409164,2.554924587782849,8.137368719198989
2017-05-30 16:01:33.034168960+00:00,2017-06-29 16:01:33.034168960+00:00,12,0,,,False,5.534307142119225,2.116343375078105e-08,,,null_B,California,6,6,-1.7927635011618417,2.623062695710711,6.41993726436408
2017-04-22 07:01:59.151952960+00:00,2017-05-22 07:01:59.151952960+00:00,6,1,,,False,5.53253423984693,6.688017619940383e-08,,,null_B,California,6,6,-2.3216229182418058,2.2369797687937805,8.014565639245276
2005-06-20 12:38:41.612797344+00:00,2005-07-20 12:38:41.612797344+00:00,44,6,,,False,6.4220382364796365,-1.5938685835895494e-07,,,null_B,California,6,6,-1.8712771438553129,2.670135725363593,7.338815055130571
2023-02-04 21:59:58.687854976+00:00,2023-03-06 21:59:58.687854976+00:00,61,0,,,False,6.163326258503786,-1.0155194565212207e-07,,,null_B,California,6,6,-2.8479057520655076,1.7363556680849646,6.372483692478381
2009-01-10 20:22:21.093518144+00:00,2009-02-09 20:22:21.093518144+00:00,69,12,,,False,6.585679440261181,-5.327068770936882e-07,,,null_B,California,6,6,-2.2473273419078414,1.8967323243222989,8.44098258006968
2018-10-02 19:31:53.478880640+00:00,2018-11-01 19:31:53.478880640+00:00,23,1,,,False,5.978750276057089,-1.645774260485863e-07,,,null_B,California,6,6,-2.0233584073587547,2.338911756961122,5.9241920656774205
2009-01-15 12:31:04.017340832+00:00,2009-02-14 12:31:04.017340832+00:00,74,14,,,False,6.635677674378374,-6.747795700700396e-07,,,null_B,California,6,6,-1.9723271852566535,2.3249712710518735,6.810471926122947
2024-02-27 03:42:58.798597248+00:00,2024-03-28 03:42:58.798597248+00:00,66,0,,,False,6.190909178921525,-8.648921700439473e-09,,,null_B,California,6,6,-2.23268695829346,2.1088152762948686,7.130222767661882
2006-08-12 16:40:56.023273248+00:00,2006-09-11 16:40:56.023273248+00:00,38,2,,,False,6.265254341612882,1.2311476166460162e-08,,,null_B,California,6,6,-2.1915592269482933,2.404755407995605,7.276508586694989
2005-01-11 14:23:49.272518496+00:00,2005-02-10 14:23:49.272518496+00:00,43,2,,,False,6.311653967354541,4.02404922887273e-07,,,null_B,California,6,6,-1.7653393765319152,2.1515640048366973,7.448582487950332
2019-04-02 18:31:52.872923136+00:00,2019-05-02 18:31:52.872923136+00:00,49,5,,,False,6.366015547214312,4.859141583151336e-07,,,null_B,California,6,6,-2.323712050567498,2.035549285386226,7.824882527139472
2011-04-22 23:49:10.468440768+00:00,2011-05-22 23:49:10.468440768+00:00,76,1,,,False,6.447021474805551,1.513915948169294e-07,,,null_B,California,6,6,-2.3858867415100824,1.8245684140508,8.2113922382889
2015-12-15 03:57:51.614705792+00:00,2016-01-14 03:57:51.614705792+00:00,26,7,,,False,6.335925028951839,-2.941305870948365e-07,,,null_B,California,6,6,-3.0079453841898083,2.077112231862736,5.1828012152349
2018-08-17 02:37:36.851004672+00:00,2018-09-16 02:37:36.851004672+00:00,14,2,,,False,5.970219849999523,-1.2295701967487056e-07,,,null_B,California,6,6,-1.135975662101304,2.64426454760352,7.608874057950876
2018-11-28 02:16:28.384019200+00:00,2018-12-28 02:16:28.384019200+00:00,22,1,,,False,6.040796489607937,-1.7202695883856798e-07,,,null_B,California,6,6,-2.7680728718880183,1.896386500051748,6.517672703147034
2010-09-22 00:51:28.045723968+00:00,2010-10-22 00:51:28.045723968+00:00,133,15,,,False,6.853709749088354,1.4496062213004545e-07,,,null_B,California,6,6,-2.088100457589822,2.144180198382694,7.852913286070924
2023-10-04 06:02:09.302952192+00:00,2023-11-03 06:02:09.302952192+00:00,82,6,,,False,6.444701753889158,5.561638336086507e-08,,,null_B,California,6,6,-1.7468508490522796,2.808037249805354,7.1263287245778235
2015-02-15 12:28:39.729825664+00:00,2015-03-17 12:28:39.729825664+00:00,16,2,,,False,5.9172612100561865,-2.648484349946367e-07,,,null_B,California,6,6,-1.157128417416149,2.721053995406096,7.842900171672532
2011-04-17 15:05:09.018075008+00:00,2011-05-17 15:05:09.018075008+00:00,79,1,,,False,6.495351431905707,-1.4429364677410258e-07,,,null_B,California,6,6,-1.9043772658331488,2.238596829586933,7.800873574613451
2018-10-10 02:05:36.751697536+00:00,2018-11-09 02:05:36.751697536+00:00,23,2,,,False,6.050903905445896,1.3117876502125582e-07,,,null_B,California,6,6,-2.208378250721292,2.4629270591336296,6.329741626621811
2023-12-13 06:56:18.132156416+00:00,2024-01-12 06:56:18.132156416+00:00,56,2,,,False,6.341748415920524,3.340097910248613e-07,,,null_B,California,6,6,-2.548842768884944,2.1617324525031596,7.210562516615047
2016-03-29 01:51:35.612626880+00:00,2016-04-28 01:51:35.612626880+00:00,15,0,,,False,5.552084967766581,5.3287156296306554e-08,,,null_B,California,6,6,-2.059354571571944,2.251197258839812,7.508789696137706
2010-09-02 04:29:12.493689088+00:00,2010-10-02 04:29:12.493689088+00:00,155,15,,,False,6.8942697185374495,-1.5359515822734537e-07,,,null_B,California,6,6,-2.5802707210818157,2.60222490864836,6.531845310983887
2003-08-10 03:37:51.542162560+00:00,2003-09-09 03:37:51.542162560+00:00,41,3,,,False,6.265901581400565,-1.0747308652426644e-07,,,null_B,California,6,6,-2.312401494112563,2.5662729202718166,3.250135709365292
2000-03-31 20:00:24.789428780+00:00,2000-04-30 20:00:24.789428780+00:00,68,5,,,False,6.552555646630395,6.312618073258414e-08,,,null_B,California,6,6,-2.888729583375838,2.0144566165039137,2.6079363741913983
2021-02-17 19:25:36.268540416+00:00,2021-03-19 19:25:36.268540416+00:00,114,0,,,False,6.423838971681022,-3.276686288774956e-07,,,null_B,California,6,6,-2.745319794228674,1.8709937950485631,6.825202068876191
2012-04-04 20:03:28.296515584+00:00,2012-05-04 20:03:28.296515584+00:00,50,3,,,False,6.318934955046629,1.7473393264423065e-07,,,null_B,California,6,6,-2.0727014208089054,1.99738094652351,7.564918519817264
2015-12-05 15:16:43.057254656+00:00,2016-01-04 15:16:43.057254656+00:00,22,6,,,False,6.293988085912802,4.731240980046214e-07,,,null_B,California,6,6,-2.8428426434139364,1.85449879452037,6.789340725806088
2001-01-02 07:04:30.284161664+00:00,2001-02-01 07:04:30.284161664+00:00,40,7,,,False,6.409788271587083,-2.0535608066498945e-07,,,null_B,California,6,6,-2.306137288679491,2.180897003189165,3.207051748148076
2003-03-05 12:47:31.149775328+00:00,2003-04-04 12:47:31.149775328+00:00,51,5,,,False,6.4016828817998315,-1.396623692620292e-07,,,null_B,California,6,6,-3.08494310612465,1.9658449838630132,2.557974193846536
2023-12-01 02:50:39.903300864+00:00,2023-12-31 02:50:39.903300864+00:00,72,2,,,False,6.422060917980287,-1.527267062554063e-07,,,null_B,California,6,6,-2.9917915845126797,2.033166873903191,5.629992183560443
2015-03-15 00:16:46.794254016+00:00,2015-04-14 00:16:46.794254016+00:00,19,2,,,False,5.937191752885013,7.349287785818596e-08,,,null_B,California,6,6,-2.8026734186758167,1.901358976858921,7.113866948496453
2019-12-10 17:12:05.633627264+00:00,2020-01-09 17:12:05.633627264+00:00,41,4,,,False,6.259515603254085,2.802735559292341e-07,,,null_B,California,6,6,-2.821228368961846,1.9053995555994043,7.058411098035132
2003-08-24 19:24:36.261438960+00:00,2003-09-23 19:24:36.261438960+00:00,44,3,,,False,6.316850371507133,-1.1171466161445306e-08,,,null_B,California,6,6,-2.24004981781478,2.3192567327731184,4.0419040443675165
2015-06-21 16:08:37.975069632+00:00,2015-07-21 16:08:37.975069632+00:00,17,5,,,False,6.104362726631899,3.67986235875196e-08,,,null_B,California,6,6,-1.6958818579568622,2.7350785268566464,6.577172281293108
2020-01-15 19:49:30.707290496+00:00,2020-02-14 19:49:30.707290496+00:00,89,2,,,False,6.407590336024985,1.2291645709177208e-08,,,null_B,California,6,6,-2.443175993115542,1.9651120075276505,7.356025309492923
2016-02-09 13:47:35.738460736+00:00,2016-03-10 13:47:35.738460736+00:00,29,3,,,False,6.170878756693813,-1.899145683578692e-07,,,null_B,California,6,6,-2.4770959549776124,2.1681803397820905,5.381108213662593
2011-12-08 18:58:04.071434304+00:00,2012-01-07 18:58:04.071434304+00:00,40,9,,,False,6.383023407705431,1.7341227006805385e-07,,,null_B,California,6,6,-2.0273841311228997,2.8377573388913926,6.260014198370262
2017-04-16 16:03:59.474295616+00:00,2017-05-16 16:03:59.474295616+00:00,10,1,,,False,5.64735858519183,-5.742358928958332e-08,,,null_B,California,6,6,-2.8879829651602567,1.8339426717046363,6.446999784556227
2021-02-08 11:21:04.893634304+00:00,2021-03-10 11:21:04.893634304+00:00,120,3,,,False,6.504776597875552,6.79294217032979e-08,,,null_B,California,6,6,-2.4067153844063554,2.2027892787604824,7.35596404514849
2015-11-15 10:05:20.056647808+00:00,2015-12-15 10:05:20.056647808+00:00,13,1,,,False,5.804479361239599,7.07623340346787e-08,,,null_B,California,6,6,-2.189317028201373,2.1079827883735143,7.380524930135599
2009-10-13 22:41:15.483895232+00:00,2009-11-12 22:41:15.483895232+00:00,96,8,,,False,6.6153073792089865,4.461775570594178e-07,,,null_B,California,6,6,-2.079356234214153,2.4593745924773587,6.84644734600281
2020-02-02 12:43:03.937835392+00:00,2020-03-03 12:43:03.937835392+00:00,82,2,,,False,6.43053078636441,1.4341163472278918e-07,,,null_B,California,6,6,-2.3489969294377073,2.1628725200279284,7.54294369748718
2005-01-09 09:00:58.139944608+00:00,2005-02-08 09:00:58.139944608+00:00,44,1,,,False,6.301856629376976,3.467895616783244e-07,,,null_B,California,6,6,-2.0105057877353034,2.184833521476033,8.403383798787367
2004-05-10 19:22:56.114043264+00:00,2004-06-09 19:22:56.114043264+00:00,43,5,,,False,6.396501735817063,2.833127217038259e-07,,,null_B,California,6,6,-2.858884349226813,2.101439416795631,2.7025010574864856
2010-10-23 14:30:03.099441536+00:00,2010-11-22 14:30:03.099441536+00:00,138,17,,,False,6.82147523428016,2.2776396618532513e-07,,,null_B,California,6,6,-2.1602298780718834,2.208355134558053,7.019232725873889
2023-11-19 18:46:47.203821952+00:00,2023-12-19 18:46:47.203821952+00:00,73,2,,,False,6.397436481955712,-1.844886031155636e-07,,,null_B,California,6,6,-2.804786555260659,2.4467253819484363,4.878708564377169
2002-11-19 08:41:04.496882688+00:00,2002-12-19 08:41:04.496882688+00:00,43,5,,,False,6.447120232963864,1.6138640878309761e-07,,,null_B,California,6,6,-2.914416037626642,1.8820861748696176,3.590075919660391
2006-02-25 10:31:48.445380544+00:00,2006-03-27 10:31:48.445380544+00:00,61,10,,,False,6.587735219328373,-4.764066620232186e-07,,,null_B,California,6,6,-1.6441312011284637,2.2770634314538944,7.883352745180639
2013-12-24 01:12:57.265515264+00:00,2014-01-23 01:12:57.265515264+00:00,8,3,,,False,5.934670148296696,2.6999323141471693e-07,,,null_B,California,6,6,-2.5060016257346183,2.1666841092619897,6.269448880871453
2019-10-13 12:05:46.345724800+00:00,2019-11-12 12:05:46.345724800+00:00,65,8,,,False,6.5724888978567115,1.9067215851743318e-07,,,null_B,California,6,6,-2.2590613289688988,2.543641967810449,6.424412055827915
2016-09-11 05:58:09.280412736+00:00,2016-10-11 05:58:09.280412736+00:00,23,0,,,False,5.812656758577619,-6.31277539116921e-07,,,null_B,California,6,6,-2.174286995359062,2.3969707591812113,7.265166404413276
2002-11-20 07:58:18.012451696+00:00,2002-12-20 07:58:18.012451696+00:00,42,5,,,False,6.4421870372975585,1.5276504523769132e-07,,,null_B,California,6,6,-2.487116508149753,1.922621068054008,3.7688084602701624
2003-09-04 17:36:57.454985344+00:00,2003-10-04 17:36:57.454985344+00:00,51,6,,,False,6.405765264438209,-5.895730075759856e-09,,,null_B,California,6,6,-2.340066848203483,2.204530294476758,3.4076442125385507
2003-07-14 18:08:09.112299440+00:00,2003-08-13 18:08:09.112299440+00:00,34,1,,,False,6.141348089412508,-5.9264708054173654e-08,,,null_B,California,6,6,-2.427605261876274,2.1158775249804704,4.004570793525757
2007-06-16 12:47:26.537682944+00:00,2007-07-16 12:47:26.537682944+00:00,40,4,,,False,6.359365908175124,-1.5907810037140074e-07,,,null_B,California,6,6,-2.2017462694584364,2.297394190169538,7.462924026262542
2014-06-20 07:50:55.642556352+00:00,2014-07-20 07:50:55.642556352+00:00,7,1,,,False,5.554247345924446,-5.800227568725138e-08,,,null_B,California,4,6,-2.220289314851392,2.238466423356073,8.153936060857653
2021-01-06 16:36:08.567914368+00:00,2021-02-05 16:36:08.567914368+00:00,119,5,,,False,6.531807275300476,-4.894391687500092e-07,,,null_B,California,6,6,-2.507790448266389,2.0588088687199035,5.812222002773013
2002-07-20 23:18:51.497740656+00:00,2002-08-19 23:18:51.497740656+00:00,39,2,,,False,6.223237324906949,3.428945118104357e-08,,,null_B,California,6,6,-2.744069270199651,2.0119135000828297,4.052134596265681
2001-03-21 05:17:44.719373632+00:00,2001-04-20 05:17:44.719373632+00:00,50,3,,,False,6.388770550216597,8.568754846321387e-08,,,null_B,California,6,6,-2.4231853831018575,2.1877250074998114,3.1191722992871123
2021-01-02 02:12:41.049839744+00:00,2021-02-01 02:12:41.049839744+00:00,139,7,,,False,6.616991976895753,-8.705756773211485e-08,,,null_B,California,6,6,-2.2904188724939942,2.0258963341891625,6.79872092386856
2015-10-10 19:34:53.079440192+00:00,2015-11-09 19:34:53.079440192+00:00,21,2,,,False,5.974442192419219,8.884999931887622e-08,,,null_B,California,6,6,-2.668712057079034,1.978517541693152,6.557720341258541
2012-04-21 05:41:44.740792960+00:00,2012-05-21 05:41:44.740792960+00:00,54,4,,,False,6.370035620618119,-2.3034268618812386e-07,,,null_B,California,6,6,-2.4517165445950404,2.2791600683479634,6.632639151010837
2017-12-17 03:45:10.197059840+00:00,2018-01-16 03:45:10.197059840+00:00,27,1,,,False,5.9304618100017406,5.297120863174318e-09,,,null_B,California,6,6,-1.6900569347737235,2.7114416185630694,6.406641099418119
2013-06-14 01:38:08.033465664+00:00,2013-07-14 01:38:08.033465664+00:00,54,1,,,False,6.274377242089096,-7.758457451599294e-08,,,null_B,California,6,6,-1.9624875132380184,2.4983377699456093,7.694564455299744
2014-10-15 18:15:27.862522560+00:00,2014-11-14 18:15:27.862522560+00:00,44,7,,,False,6.440763433655453,7.43596140672257e-07,,,null_B,California,6,6,-2.5156214054244033,2.1604910769844827,5.211410271888452
2010-11-04 16:04:18.089800960+00:00,2010-12-04 16:04:18.089800960+00:00,138,13,,,False,6.793399913749811,-2.424695942788286e-07,,,null_B,California,6,6,-2.401761594798898,1.9896681304221897,7.76157085235814
2015-11-14 20:50:05.883169088+00:00,2015-12-14 20:50:05.883169088+00:00,12,1,,,False,5.79145364752536,1.5084838586840414e-07,,,null_B,California,6,6,-2.7688328821798485,1.825879589841424,6.3500161045049435
2004-02-12 07:31:32.777993360+00:00,2004-03-13 07:31:32.777993360+00:00,61,8,,,False,6.559005013988215,-1.1025650114818845e-07,,,null_B,California,2,6,-0.1362990800203426,2.422964015418827,2.7743315064965968
2011-09-17 09:59:59.393755520+00:00,2011-10-17 09:59:59.393755520+00:00,59,7,,,False,6.461350332254625,3.720755996440714e-09,,,null_B,California,6,6,-2.1570128665935706,2.056427815697361,8.13737955103235
2003-08-18 07:15:26.309150528+00:00,2003-09-17 07:15:26.309150528+00:00,48,5,,,False,6.372577894758324,3.5616935354461626e-08,,,null_B,California,6,6,-2.282110380008332,2.416684144421646,3.4830357465642816
2018-10-03 16:32:09.734545536+00:00,2018-11-02 16:32:09.734545536+00:00,30,3,,,False,6.149663386709563,-2.0941146898537817e-08,,,null_B,California,6,6,-2.393589887297179,2.10418784741672,6.391270615187409
