t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind,region,wf_station,wf_n_snapshots,wf_n_successful,wf_spectral_slope,wf_spectral_r2,wf_waveform_entropy,wf_hht_imf1_if_median_hz
2020-11-29 07:10:29.510000+00:00,2020-12-29 07:10:29.510000+00:00,33,9,,,False,6.35313605275697,-2.9526338864265906e-07,5.24,2020-12-29 07:10:29.510000+00:00,precursor,Cascadia,UW.LON,6,6,-0.4611884219407367,0.1334101194946948,2.2383457355283003,8.780513019229366
2021-05-05 07:52:43.880000+00:00,2021-06-04 07:52:43.880000+00:00,34,1,,,False,5.980255664501948,-6.572440535064722e-08,5.63,2021-06-04 07:52:43.880000+00:00,precursor,Cascadia,UW.LON,6,6,-0.27739993518771977,0.10084352663820007,3.9010671648057493,8.70775477525505
2021-11-20 20:10:21.700000+00:00,2021-12-20 20:10:21.700000+00:00,158,101,0.6719323326015388,,False,7.683090102124651,5.018778880488444e-06,5.72,2021-12-20 20:10:21.700000+00:00,precursor,Cascadia,UW.LON,6,2,-1.3187022196883107,0.4891372489323452,1.7169241744880728,7.952187807049921
2022-10-22 15:42:35.220000+00:00,2022-11-21 15:42:35.220000+00:00,25,2,,,False,6.199464294741865,2.0845455083258225e-07,4.71,2022-11-21 15:42:35.220000+00:00,precursor,Cascadia,UW.LON,6,6,-1.1479811702354779,0.4310973713016238,2.196416573945841,9.157645841645097
2023-03-14 15:54:53.690000+00:00,2023-04-13 15:54:53.690000+00:00,38,6,,,False,6.358530920166073,-1.724407739256613e-07,5.79,2023-04-13 15:54:53.690000+00:00,precursor,Cascadia,UW.LON,6,5,-1.2345910562063847,0.5639381254787759,2.358856673958149,8.33005705609221
2023-07-25 23:18:12.250000+00:00,2023-08-24 23:18:12.250000+00:00,45,4,,,False,6.3612845018850255,-2.796762936194439e-07,4.51,2023-08-24 23:18:12.250000+00:00,precursor,Cascadia,UW.LON,6,6,-0.46162138500368616,0.21808772822066372,3.9570732483934647,8.566223462005631
2024-01-30 07:08:37.080000+00:00,2024-02-29 07:08:37.080000+00:00,42,9,,,False,6.432445451811446,-5.325744976353916e-07,4.6,2024-02-29 07:08:37.080000+00:00,precursor,Cascadia,UW.LON,6,6,-0.7198435865650338,0.27316549314369665,2.4729491573065445,8.931330759162474
2024-08-29 03:04:19.770000+00:00,2024-09-28 03:04:19.770000+00:00,36,3,,,False,6.272245448611241,1.0143189750832597e-07,4.8,2024-09-28 03:04:19.770000+00:00,precursor,Cascadia,UW.LON,6,5,-0.3695555626198201,0.11195750216378345,3.289638838858231,8.749463715125753
2010-12-09 10:48:07.483616832+00:00,2011-01-08 10:48:07.483616832+00:00,18,1,,,False,5.987953258041361,-2.6159233552185756e-08,,,null_A,Cascadia,UW.LON,6,6,-0.14905326239989378,0.1494525110593168,3.029915360625157,8.921160053917607
2017-05-18 19:06:01.638013184+00:00,2017-06-17 19:06:01.638013184+00:00,36,2,,,False,6.29275197207467,7.305857259145514e-08,,,null_A,Cascadia,UW.LON,6,5,-0.342022861793234,0.14171821906203996,4.011364298747141,8.5542916858618
