t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind
2012-02-16 01:48:51.434874048+00:00,2012-03-17 01:48:51.434874048+00:00,31,31,0.8023318795590466,0.03287000300992053,True,5.167078925149838,-1.7038520061838855e-08,,,null
2012-03-23 22:05:41.664246848+00:00,2012-04-22 22:05:41.664246848+00:00,20,20,,,False,5.00821314418746,1.6810245301134528e-08,,,null
2023-05-14 22:47:01.746243200+00:00,2023-06-13 22:47:01.746243200+00:00,31,31,1.0831157633950765,-0.016219434247411926,True,5.00439245332356,4.2130230596177466e-09,,,null
2014-03-31 06:08:41.079642496+00:00,2014-04-30 06:08:41.079642496+00:00,21,21,,,False,5.16892004669452,3.012021652264038e-08,,,null
2011-10-19 05:32:57.245329920+00:00,2011-11-18 05:32:57.245329920+00:00,28,28,,,False,5.416005959145091,-4.200218865379788e-08,,,null
2006-08-26 20:16:14.078635200+00:00,2006-09-25 20:16:14.078635200+00:00,64,64,0.9188379121258886,0.010986121554226036,True,5.381625551143458,-1.4654462386926852e-08,,,null
2008-04-05 16:17:32.969634784+00:00,2008-05-05 16:17:32.969634784+00:00,37,37,0.7892384985471673,-0.022407340659641426,True,5.272729016396441,2.2358351085834928e-08,,,null
2012-12-21 14:55:43.183924992+00:00,2013-01-20 14:55:43.183924992+00:00,41,41,0.7583506711257804,0.004574728226454697,True,5.39786961543739,-2.8269970985530965e-08,,,null
2010-12-08 13:16:42.714289024+00:00,2011-01-07 13:16:42.714289024+00:00,25,25,,,False,5.034569180406915,-6.038526487842145e-09,,,null
2000-07-15 21:40:54.741999210+00:00,2000-08-14 21:40:54.741999210+00:00,27,27,,,False,4.951635591633696,-3.5550648476519877e-09,,,null
2020-08-02 22:11:44.878652160+00:00,2020-09-01 22:11:44.878652160+00:00,29,29,,,False,5.40884626638711,3.515161546468565e-08,,,null
2022-04-30 18:27:29.727263872+00:00,2022-05-30 18:27:29.727263872+00:00,8,8,,,False,4.380024465207544,1.2482952186113469e-08,,,null
2003-06-30 13:32:35.782274384+00:00,2003-07-30 13:32:35.782274384+00:00,43,43,0.7047042536543332,-0.004234021610905096,True,5.433791867792831,1.4099915238775737e-08,,,null
2013-10-21 06:00:08.665871936+00:00,2013-11-20 06:00:08.665871936+00:00,39,39,0.6634345787006195,0.0028744760177851518,True,5.390013519287364,1.1577131272863727e-08,,,null
2002-09-15 07:40:23.975335680+00:00,2002-10-15 07:40:23.975335680+00:00,26,26,,,False,5.212009000802819,-2.144009570146004e-08,,,null
2016-09-30 23:16:40.693539840+00:00,2016-10-30 23:16:40.693539840+00:00,48,48,0.7703671519348148,0.0347887863630596,True,5.524174834519908,-2.6648480499677913e-08,,,null
